"CSID","licence_number","model_id","buy_year","branch_id","color_id"
4793,99929276,1125,2022,217,5
4794,55080342,903,2021,24,1
4795,84309835,61,2018,705,5
4796,31000055,311,2022,447,3
4797,12528429,450,2017,629,2
4798,31395719,255,2021,83,2
4799,94806627,133,2022,994,1
4800,61543144,1129,2022,381,5
4801,64111725,177,2019,224,3
4802,42315481,627,2019,378,2
4803,93801297,605,2019,134,5
4804,59042621,1133,2022,685,4
4805,53453860,283,2022,232,1
4806,15886818,284,2020,591,1
4807,79495936,979,2017,994,2
4808,68053751,337,2018,550,6
4809,49040508,203,2018,706,2
4810,70622818,348,2020,570,4
4811,75376189,477,2018,608,2
4812,78005260,432,2019,90,1
4813,46936150,1045,2019,85,4
4814,57307180,554,2019,508,2
4815,19031472,719,2019,689,4
4816,97390695,871,2019,557,3
4817,18171812,868,2017,279,5
4818,55517126,1095,2022,898,5
4819,13735809,967,2022,7,1
4820,48322485,746,2021,551,5
4821,28668391,493,2017,459,1
4822,64564930,282,2017,120,1
4823,77403396,626,2021,151,1
4824,13041151,871,2018,870,6
4825,44284980,845,2020,745,1
4826,75614374,300,2018,998,4
4827,59128686,517,2020,452,6
4828,90692781,148,2019,349,2
4829,69440814,378,2019,544,2
4830,50201165,192,2022,36,5
4831,97199560,901,2018,289,5
4832,58954322,698,2022,595,4
4833,25340242,991,2020,464,4
4834,60457771,1054,2021,211,3
4835,23921384,328,2020,62,3
4836,91586028,1093,2020,47,2
4837,83795348,600,2022,171,3
4838,56623453,565,2020,317,1
4839,55299220,747,2018,370,2
4840,87048796,134,2019,372,5
4841,25091251,103,2022,436,3
4842,53929839,307,2017,671,3
4843,63107735,231,2022,330,3
4844,71417778,809,2018,555,6
4845,47802260,925,2022,378,4
4846,17617938,974,2017,660,4
4847,19382259,16,2019,263,2
4848,11139636,1090,2022,672,1
4849,14003826,559,2021,849,1
4850,98221656,877,2022,716,13
4851,56977499,137,2017,710,1
4852,91207351,1132,2022,261,5
4853,81237935,1052,2022,225,1
4854,51874047,102,2022,893,4
4855,63383216,1122,2017,513,1
4856,35641772,156,2018,880,6
4857,79644897,134,2021,275,4
4858,70133244,272,2020,500,2
4859,67130598,790,2022,187,5
4860,68218532,138,2020,29,6
4861,55742345,286,2018,714,4
4862,38281794,29,2019,694,4
4863,42113841,856,2017,430,2
4864,21303233,66,2022,908,5
4865,40551861,373,2018,728,1
4866,46732505,1049,2019,941,1
4867,92174871,982,2018,637,1
4868,10882241,89,2022,624,2
4869,86629224,6,2017,511,4
4870,66924475,600,2020,428,3
4871,65933784,948,2021,606,5
4872,21395312,159,2021,707,4
4873,26222533,887,2022,298,1
4874,68439805,20,2019,705,1
4875,88008933,1026,2018,422,2
4876,43019305,483,2021,330,4
4877,28855627,130,2021,138,3
4878,84082091,389,2020,166,3
4879,89855114,829,2018,734,1
4880,39871722,802,2017,954,1
4881,77823569,1095,2022,509,2
4882,26669641,119,2019,268,3
4883,25375644,429,2019,604,1
4884,76981769,734,2022,493,5
4885,82907007,153,2017,250,8
4886,78635869,606,2022,358,1
4887,41301203,441,2018,459,3
4888,99454218,860,2021,99,5
4889,99958802,864,2020,194,6
4890,11911653,1015,2021,227,2
4891,28499354,1079,2019,810,6
4892,88578709,878,2018,495,5
4893,84447006,392,2019,839,2
4894,46452165,452,2017,630,1
4895,64543682,769,2021,516,4
4896,17492722,83,2019,1000,2
4897,11833040,1109,2017,125,2
4898,48815455,452,2021,521,6
4899,79883281,254,2019,269,1
4900,90567117,365,2020,117,5
4901,10450633,719,2017,842,5
4902,97974919,888,2021,1,1
4903,77619929,873,2020,363,1
4904,52371104,479,2019,768,1
4905,93156282,824,2018,292,3
4906,71930808,1111,2021,155,1
4907,24487519,30,2017,664,4
4908,85587129,603,2020,264,4
4909,55755009,1126,2020,599,5
4910,92378273,653,2019,565,1
4911,25106602,515,2022,51,2
4912,65678047,747,2022,704,1
4913,98077773,870,2017,390,6
4914,20813241,414,2022,329,1
4915,65970677,314,2019,327,1
4916,58481220,442,2018,381,5
4917,45942141,65,2019,944,3
4918,59844092,997,2020,27,2
4919,60345676,833,2021,374,2
4920,31176358,614,2017,121,1
4921,20939330,123,2022,946,5
4922,81853966,784,2020,156,2
4923,28306022,157,2017,193,2
4924,31747685,461,2020,128,5
4925,92014905,585,2021,835,7
4926,68260933,918,2018,703,4
4927,47774635,908,2022,883,13
4928,46714962,476,2019,50,7
4929,69476086,448,2021,76,4
4930,68201494,893,2018,752,1
4931,43822832,1081,2018,579,1
4932,72702280,53,2020,333,2
4933,85309023,710,2018,361,2
4934,79634209,484,2022,145,2
4935,11378391,912,2019,97,2
4936,68810092,208,2018,657,5
4937,22715129,692,2019,200,1
4938,26136041,138,2020,680,11
4939,86243317,552,2018,796,5
4940,98678582,574,2019,424,2
4941,86535659,648,2018,288,1
4942,11110039,919,2018,459,6
4943,92320361,1079,2020,454,2
4944,44583646,924,2019,936,2
4945,94968752,135,2020,707,9
4946,25174612,628,2018,348,1
4947,50667832,733,2022,352,1
4948,14324617,224,2017,715,1
4949,45543975,347,2020,846,2
4950,88495206,60,2022,294,5
4951,43286614,398,2022,814,1
4952,91432245,1107,2021,832,2
4953,39201979,737,2022,421,2
4954,68161810,864,2022,72,1
4955,47722488,645,2018,941,1
4956,43044667,785,2021,514,5
4957,63572853,1109,2021,541,4
4958,53135286,696,2017,516,3
4959,21791623,217,2018,972,5
4960,98645045,394,2021,279,8
4961,44379871,223,2018,733,2
4962,74479837,259,2021,171,1
4963,12644960,253,2018,163,4
4964,23646217,975,2020,830,13
4965,23965034,144,2022,106,5
4966,68423397,851,2021,992,2
4967,37198476,975,2018,33,1
4968,36275616,340,2020,883,5
4969,75320980,813,2017,24,1
4970,69652005,53,2019,640,3
4971,31120541,126,2021,543,2
4972,51009235,545,2018,337,6
4973,21453756,113,2021,717,6
4974,66398864,409,2018,2,4
4975,62250896,676,2017,43,1
4976,60433055,355,2017,485,2
4977,41413811,996,2020,255,4
4978,63546370,793,2022,215,1
4979,61032850,909,2021,148,5
4980,96668269,399,2017,812,4
4981,13636205,413,2018,932,3
4982,29910413,830,2020,198,6
4983,24898326,283,2017,713,1
4984,17847489,72,2019,365,2
4985,76552341,711,2018,123,4
4986,53654854,1093,2020,346,3
4987,60142061,508,2017,540,1
4988,58361978,20,2019,528,4
4989,51547831,117,2020,801,3
4990,93967405,845,2021,656,2
4991,95909902,19,2022,420,1
4992,74007541,474,2022,742,2
4993,71763412,683,2017,186,4
4994,51050256,899,2017,431,1
4995,83338470,713,2019,380,6
4996,25012929,674,2017,83,1
4997,57926699,771,2022,499,3
4998,87463892,566,2021,953,1
4999,90804196,733,2018,780,3
5000,54679155,1027,2019,682,2
5001,30020877,958,2020,304,6
5002,47673480,271,2020,418,5
5003,34795932,985,2020,677,2
5004,78037908,939,2021,349,5
5005,19114089,482,2019,328,1
5006,13325634,227,2022,599,1
5007,59557569,850,2019,22,3
5008,23521981,52,2017,500,2
5009,25370476,601,2019,863,3
5010,75644415,1113,2022,521,3
5011,25731115,982,2020,707,1
5012,71624796,783,2019,53,3
5013,72562554,1065,2021,366,4
5014,41959128,761,2017,830,1
5015,91716972,371,2017,844,3
5016,67392608,598,2021,198,1
5017,95980614,426,2020,559,3
5018,22357805,404,2022,579,1
5019,44015614,1094,2019,616,4
5020,40604379,725,2017,23,2
5021,59016628,953,2022,668,1
5022,86952219,786,2020,650,2
5023,35756656,708,2018,925,4
5024,37502901,1093,2021,694,3
5025,96861325,8,2021,192,6
5026,73254824,950,2022,933,2
5027,30951293,544,2017,710,3
5028,78201850,1134,2021,609,5
5029,36717362,337,2018,352,2
5030,13749806,619,2019,740,5
5031,66516671,649,2019,528,2
5032,15291219,1001,2017,818,3
5033,98215178,410,2022,137,3
5034,52828448,592,2017,794,1
5035,39806568,674,2021,409,5
5036,62539663,985,2020,611,4
5037,10467895,472,2020,293,6
5038,87241793,788,2022,816,4
5039,96406463,353,2022,266,2
5040,96194616,265,2019,4,4
5041,74887189,760,2022,231,4
5042,57896223,807,2017,206,4
5043,32612421,278,2019,746,2
5044,58009395,182,2022,572,4
5045,46702434,668,2017,467,3
5046,13571094,780,2022,625,6
5047,87541696,152,2021,536,2
5048,72744799,738,2019,124,3
5049,78156681,468,2018,388,2
5050,49327134,311,2018,423,1
5051,44244031,711,2017,858,2
5052,65668807,454,2020,88,1
5053,31969473,862,2020,51,3
5054,59782019,65,2018,200,2
5055,16283527,200,2022,415,4
5056,88832285,315,2020,230,1
5057,51931677,196,2017,199,1
5058,86861541,632,2018,93,12
5059,30853209,811,2022,357,6
5060,87946400,452,2022,791,5
5061,63879936,440,2021,534,3
5062,69376918,234,2022,183,6
5063,23849738,302,2022,704,2
5064,86198768,915,2019,239,2
5065,24505198,39,2022,976,2
5066,64565456,902,2021,9,6
5067,81995000,210,2021,254,10
5068,47296954,263,2022,683,6
5069,58715827,56,2022,536,1
5070,72202665,522,2022,624,2
5071,85146485,882,2018,828,1
5072,62148291,621,2017,303,5
5073,93980107,1055,2022,940,1
5074,55091441,586,2021,577,2
5075,51315913,506,2019,363,1
5076,13723896,321,2021,781,3
5077,73122570,760,2018,399,2
5078,68241724,244,2022,931,4
5079,64067395,138,2021,912,2
5080,80066373,1097,2017,833,1
5081,57800230,519,2019,306,4
5082,53059928,603,2017,541,3
5083,62461482,985,2020,346,1
5084,29330272,1102,2017,623,4
5085,34633482,435,2017,737,1
5086,17424267,796,2017,943,5
5087,42183196,390,2021,85,4
5088,15284713,859,2021,446,2
5089,10030184,40,2017,524,6
5090,63898605,315,2020,641,2
5091,69207188,1094,2019,534,3
5092,98920907,1076,2022,205,5
5093,18778277,441,2019,601,2
5094,57199813,210,2019,419,3
5095,61106641,1061,2020,922,3
5096,29886213,385,2021,253,2
5097,18669924,240,2021,299,4
5098,57127842,937,2018,448,4
5099,68042207,59,2017,319,3
5100,57659124,619,2019,365,2
5101,79240078,416,2017,252,6
5102,48516035,185,2021,692,1
5103,27896536,354,2021,917,6
5104,73310905,792,2019,275,2
5105,69881762,1042,2022,997,2
5106,13019599,706,2021,427,2
5107,70337218,60,2022,360,3
5108,32918094,320,2019,754,1
5109,83344731,783,2021,567,1
5110,17306208,825,2020,65,6
5111,82871944,447,2017,526,3
5112,36946627,590,2017,112,2
5113,41543143,302,2020,734,4
5114,74899135,30,2018,599,6
5115,63051089,680,2019,962,5
5116,99900971,449,2021,413,1
5117,61213575,1061,2017,23,2
5118,48017801,671,2017,181,5
5119,62873610,838,2020,517,4
5120,18901242,734,2020,839,3
5121,70162599,106,2020,612,5
5122,51796377,1052,2019,92,1
5123,42832019,162,2017,339,6
5124,45094780,375,2022,989,3
5125,90063171,747,2018,247,3
5126,55603777,753,2019,434,6
5127,75116510,1102,2017,118,8
5128,89262018,191,2018,844,4
5129,61406884,24,2017,563,4
5130,31424648,46,2022,117,3
5131,72547189,1068,2022,731,4
5132,17004992,348,2021,509,4
5133,39463283,1083,2018,826,5
5134,25559996,3,2018,601,2
5135,45747811,51,2021,864,5
5136,80049668,795,2019,810,5
5137,86414669,916,2019,320,1
5138,94907408,1039,2018,373,3
5139,98639569,861,2019,694,7
5140,77140259,979,2022,555,1
5141,48719572,1044,2017,605,6
5142,69340779,600,2022,468,4
5143,29899813,539,2021,623,7
5144,60530618,138,2021,639,5
5145,58906513,768,2019,739,3
5146,92123405,780,2019,525,3
5147,46841113,1006,2019,949,1
5148,52763409,581,2017,118,6
5149,40925055,401,2021,131,5
5150,94862744,864,2020,275,1
5151,50768332,849,2021,275,1
5152,62291539,674,2021,797,2
5153,43049078,336,2018,234,2
5154,35866881,203,2019,885,4
5155,98592547,949,2021,570,3
5156,30313258,217,2019,297,8
5157,14836658,1007,2019,776,2
5158,29388772,804,2021,199,2
5159,44745790,440,2019,320,2
5160,80332805,568,2018,77,2
5161,27700670,446,2019,627,1
5162,69539322,848,2021,718,2
5163,24049898,135,2021,721,6
5164,83557145,441,2021,530,4
5165,45616830,12,2017,724,5
5166,36816372,137,2021,567,4
5167,30258624,726,2017,619,2
5168,63047231,241,2022,292,2
5169,24056080,1028,2018,549,4
5170,50661100,343,2020,338,5
5171,81740561,656,2020,721,4
5172,30436811,185,2020,898,1
5173,96998316,705,2021,82,9
5174,86661146,948,2020,574,3
5175,62184171,863,2019,547,6
5176,45128504,350,2021,493,2
5177,41426313,969,2017,862,2
5178,11085192,657,2018,282,4
5179,38306609,322,2017,769,1
5180,92457461,342,2018,256,6
5181,81971698,975,2019,565,2
5182,60840504,948,2018,562,1
5183,55846252,165,2019,691,2
5184,66266138,122,2020,265,6
5185,17876972,82,2019,989,1
5186,10665998,842,2020,122,2
5187,59311422,264,2017,338,1
5188,56542614,1111,2019,820,4
5189,35815457,397,2021,22,3
5190,69421026,1002,2017,448,1
5191,48857638,777,2022,639,4
5192,68806370,124,2022,844,6
5193,15704220,144,2017,784,4
5194,76237820,230,2018,236,1
5195,50552619,799,2020,921,6
5196,11177830,250,2019,422,2
5197,95958538,131,2020,541,4
5198,91959925,485,2017,538,2
5199,33313455,410,2020,501,3
5200,81335101,964,2017,49,7
5201,75206931,302,2018,693,5
5202,31671881,827,2020,391,5
5203,28673021,333,2018,269,5
5204,69027642,451,2020,247,3
5205,38130148,271,2019,127,5
5206,29315867,352,2022,486,2
5207,25611082,265,2022,899,2
5208,71037673,684,2017,152,2
5209,19957370,520,2019,25,3
5210,36204578,1024,2021,167,6
5211,68821606,951,2019,871,2
5212,67021262,431,2018,281,2
5213,41843601,1102,2020,423,4
5214,69757602,757,2021,977,4
5215,63931503,522,2022,171,1
5216,60011726,264,2017,504,2
5217,74610678,164,2017,664,1
5218,42468897,320,2020,617,4
5219,50521705,318,2019,137,2
5220,80600780,1043,2018,290,4
5221,81757220,604,2020,833,3
5222,52331285,1105,2022,703,5
5223,49832247,729,2022,577,2
5224,47932718,492,2019,133,7
5225,12194375,837,2018,331,3
5226,36441350,170,2018,153,2
5227,78040486,86,2022,141,1
5228,26383113,252,2017,677,1
5229,94682712,68,2019,129,2
5230,77751983,666,2020,244,1
5231,62775209,652,2018,434,4
5232,12123237,606,2021,889,2
5233,57690806,109,2020,917,6
5234,33017160,216,2020,595,1
5235,60600363,612,2022,837,5
5236,19146364,273,2021,726,1
5237,82632679,609,2019,722,1
5238,91368128,545,2022,593,5
5239,68289310,399,2019,54,1
5240,15105132,439,2022,594,10
5241,60380157,235,2017,258,4
5242,95012558,957,2022,649,2
5243,69423960,737,2019,549,6
5244,85304461,969,2019,218,5
5245,91899079,360,2017,775,3
5246,92888277,339,2021,787,5
5247,32296786,515,2021,528,1
5248,30280993,351,2019,367,4
5249,88096292,798,2017,319,1
5250,36270169,736,2019,725,2
5251,44341792,260,2017,480,7
5252,17636601,755,2022,446,3
5253,21626669,768,2020,671,3
5254,20939121,778,2021,60,2
5255,21728408,964,2020,596,1
5256,83804563,530,2017,332,1
5257,31627624,160,2020,527,1
5258,25570969,899,2017,925,7
5259,83209538,906,2018,213,4
5260,67715765,857,2021,215,3
5261,38644634,937,2017,964,12
5262,86854994,937,2020,406,3
5263,43144323,119,2022,757,1
5264,63374569,204,2020,548,3
5265,28640382,794,2022,802,5
5266,10000964,1078,2017,278,1
5267,58054047,799,2021,721,4
5268,38781315,179,2020,58,4
5269,25786412,3,2020,352,1
5270,34960864,1020,2021,690,7
5271,16490921,7,2018,81,5
5272,32027745,131,2021,120,3
5273,52332038,857,2018,281,2
5274,92054845,931,2018,766,2
5275,63632931,121,2019,138,2
5276,23515178,896,2021,315,1
5277,60725307,580,2019,341,4
5278,96059746,681,2018,214,4
5279,76601909,931,2018,233,4
5280,21488283,263,2018,599,1
5281,59892158,936,2019,215,3
5282,38270431,853,2021,810,4
5283,48738068,252,2018,398,1
5284,51719237,869,2020,944,5
5285,91407649,191,2021,707,2
5286,61868954,88,2017,824,1
5287,54553740,20,2017,9,1
5288,78464989,406,2022,948,7
5289,17692439,772,2018,172,4
5290,48825651,896,2018,207,1
5291,26294289,286,2019,861,1
5292,86966489,347,2022,608,1
5293,49790531,1010,2021,32,3
5294,50560246,432,2017,713,3
5295,35995257,366,2020,737,2
5296,77178946,403,2017,567,1
5297,99738190,777,2017,627,9
5298,37450518,914,2021,322,2
5299,77169688,243,2021,626,1
5300,17265173,219,2020,137,4
5301,63929711,1021,2019,680,2
5302,82718490,378,2022,204,2
5303,88915541,1079,2022,908,1
5304,27092168,285,2020,479,6
5305,15489217,613,2017,901,4
5306,80228442,358,2020,469,2
5307,56197721,144,2021,809,1
5308,98530532,998,2020,364,2
5309,76411081,737,2022,806,4
5310,89886598,1018,2022,992,2
5311,94651815,834,2020,968,1
5312,97298448,920,2019,451,4
5313,60170884,137,2021,195,3
5314,87464458,464,2017,109,1
5315,40398302,312,2022,143,2
5316,35469738,1128,2019,28,3
5317,27770101,61,2017,299,5
5318,35270823,160,2018,171,3
5319,82860844,160,2020,388,5
5320,71863974,561,2021,294,2
5321,96454318,779,2022,994,3
5322,49494636,120,2020,854,5
5323,89614343,118,2019,993,1
5324,78743101,1139,2019,250,2
5325,22632181,42,2017,742,1
5326,73718690,507,2020,150,3
5327,51537314,1025,2020,886,2
5328,75818513,101,2019,569,2
5329,51123768,274,2021,383,2
5330,51240441,607,2022,298,4
5331,27567468,578,2017,110,4
5332,23581205,718,2021,515,5
5333,11172427,934,2018,201,2
5334,39238978,597,2022,846,5
5335,64848344,977,2021,309,1
5336,87746749,744,2020,450,7
5337,45555874,425,2017,298,4
5338,88992350,503,2021,312,2
5339,84210162,121,2017,466,1
5340,35230845,1061,2018,957,2
5341,65382320,263,2021,324,2
5342,52604624,1071,2019,211,2
5343,56457314,347,2020,349,5
5344,68129425,708,2019,480,3
5345,79275156,718,2018,270,6
5346,63296189,330,2020,549,2
5347,90522996,372,2021,431,2
5348,36680969,415,2019,679,2
5349,60882688,323,2018,990,4
5350,31111117,1090,2022,462,2
5351,96737076,1083,2017,183,1
5352,16667514,325,2020,937,1
5353,53080143,384,2017,700,8
5354,54340718,572,2022,174,3
5355,66462336,397,2019,118,4
5356,29669986,200,2017,853,2
5357,19463376,255,2022,877,6
5358,55547692,1136,2018,329,4
5359,12054794,244,2021,673,3
5360,48394262,274,2018,936,3
5361,46486918,367,2021,107,1
5362,41253330,505,2021,536,6
5363,81002393,844,2020,268,5
5364,74464157,752,2020,158,2
5365,41460495,915,2022,723,1
5366,19905458,668,2020,378,2
5367,16671296,690,2020,527,4
5368,38621564,25,2017,605,1
5369,18736116,997,2018,935,6
5370,10049350,427,2021,577,1
5371,31076565,110,2017,331,5
5372,59041631,973,2018,259,1
5373,98238699,1033,2022,33,2
5374,65479307,179,2018,752,1
5375,66744479,506,2021,1,11
5376,71964353,328,2021,509,1
5377,77563317,283,2019,254,2
5378,17949248,1120,2019,463,1
5379,61013767,243,2019,606,5
5380,31570852,931,2020,878,6
5381,50347167,84,2018,716,5
5382,16881716,419,2022,242,3
5383,78342158,1090,2021,262,2
5384,88978885,518,2022,152,1
5385,79249562,324,2017,937,1
5386,18469524,708,2021,989,1
5387,27716470,1115,2020,531,2
5388,55766387,1110,2018,110,2
5389,29586504,708,2021,827,6
5390,24068330,970,2020,962,4
5391,84189956,964,2017,790,1
5392,64927836,909,2021,960,3
5393,82485225,924,2020,543,5
5394,75677278,320,2020,340,7
5395,70970400,572,2019,978,4
5396,69690637,587,2022,782,3
5397,14687345,1024,2020,28,3
5398,69309350,600,2018,686,6
5399,23796050,155,2018,452,1
5400,63781258,1018,2017,376,3
5401,17232936,16,2017,465,11
5402,89041630,303,2020,352,2
5403,19246124,1097,2021,857,1
5404,74925330,360,2022,394,1
5405,17603135,3,2017,564,2
5406,14426646,400,2022,696,2
5407,63874879,489,2018,512,6
5408,84497556,1122,2020,210,5
5409,12453029,824,2019,488,5
5410,89275476,1011,2021,475,3
5411,77091831,1007,2022,646,5
5412,80181367,916,2021,242,3
5413,12322544,792,2017,378,2
5414,37618648,797,2022,663,4
5415,57313635,7,2021,38,3
5416,91685563,738,2021,323,2
5417,46173645,232,2021,292,3
5418,90823738,410,2021,518,2
5419,34520986,266,2018,402,3
5420,22543409,452,2019,121,2
5421,28238981,560,2017,134,3
5422,79178239,976,2019,765,4
5423,47743769,125,2017,517,6
5424,42693438,805,2021,844,2
5425,12823442,905,2020,842,5
5426,41713577,803,2022,957,3
5427,10594333,76,2018,302,6
5428,82818970,710,2022,188,2
5429,95929054,325,2022,90,6
5430,86627618,20,2018,443,3
5431,89332826,909,2021,609,6
5432,32845791,792,2022,244,5
5433,46447181,1089,2021,63,6
5434,93844696,290,2022,417,3
5435,79695651,200,2022,791,1
5436,30450653,37,2018,488,5
5437,54956797,1095,2018,874,3
5438,64138724,242,2022,504,4
5439,26969832,1089,2018,857,4
5440,11189526,198,2022,480,3
5441,75441011,629,2017,626,1
5442,22851740,380,2017,185,4
5443,12662479,216,2020,349,2
5444,60649321,1080,2020,749,2
5445,64731575,241,2022,314,1
5446,17370174,1055,2020,633,4
5447,94394901,712,2022,895,5
5448,57632865,288,2021,268,4
5449,33708883,557,2019,636,1
5450,95054587,159,2018,871,5
5451,81848293,22,2018,605,4
5452,79099775,147,2022,594,5
5453,16956891,1020,2022,26,5
5454,37631351,1122,2021,65,6
5455,95790124,1088,2021,144,1
5456,72803446,523,2021,513,4
5457,21090086,829,2017,331,3
5458,41449855,690,2017,222,1
5459,45800663,922,2021,377,4
5460,97082551,186,2017,577,4
5461,93745456,532,2020,259,5
5462,79210574,443,2017,572,5
5463,19958602,192,2019,868,1
5464,54706330,659,2018,925,3
5465,76380959,112,2021,880,1
5466,86550657,272,2021,851,6
5467,59284282,23,2019,178,5
5468,31166553,605,2018,476,1
5469,18184748,0,2019,967,4
5470,59420941,398,2017,438,4
5471,61643301,399,2017,790,2
5472,75521035,833,2018,609,3
5473,11300025,141,2022,930,1
5474,95869048,898,2018,39,6
5475,99967173,1053,2021,577,4
5476,13830768,562,2017,97,2
5477,42932580,799,2022,552,3
5478,75314109,967,2021,183,3
5479,28078760,182,2021,607,4
5480,50486091,983,2020,656,6
5481,85529064,179,2018,720,1
